YearWeekISO,Region,ReportingCountry,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,TotalDoses,Population,Denominator
2021-W08,FI1C,FI,23331,0.0,1330,0,24661,5525292,947446.0
2021-W08,FI1D,FI,23884,0.0,108,0,23992,5525292,1030639.0
2021-W08,FI20,FI,567,0.0,48,0,615,5525292,23974.0
2021-W08,FR,FR,408082,0.0,416180,0,824262,67320216,52780048.0
2021-W08,FR1,FR,39220,0.0,52750,0,91970,67320216,
2021-W08,FRB,FR,16046,0.0,16073,0,32119,67320216,
2021-W08,FRC,FR,12133,0.0,25584,0,37717,67320216,
2021-W08,FRD,FR,20137,0.0,20958,0,41095,67320216,
2021-W08,FRE,FR,47818,0.0,24055,0,71873,67320216,
2021-W08,FRF,FR,49257,0.0,35605,0,84862,67320216,
2021-W08,FRG,FR,24024,0.0,15909,0,39933,67320216,
2021-W08,FRH,FR,30723,0.0,22753,0,53476,67320216,
2021-W08,FRI,FR,42923,0.0,51743,0,94666,67320216,
2021-W08,FRJ,FR,34422,0.0,49923,0,84345,67320216,
2021-W08,FRK,FR,52231,0.0,60758,0,112989,67320216,
2021-W08,FRL,FR,30442,0.0,34418,0,64860,67320216,
2021-W08,FRM,FR,2059,0.0,3094,0,5153,67320216,
2021-W08,FRY1,FR,844,0.0,433,0,1277,67320216,323171.0
2021-W08,FRY2,FR,585,0.0,903,0,1488,67320216,290362.0
2021-W08,FRY3,FR,1057,0.0,421,0,1478,67320216,178463.0
2021-W08,FRY4,FR,3055,0.0,1939,0,4994,67320216,625167.0
2021-W08,FRY5,FR,925,0.0,971,0,1896,67320216,137751.0
2021-W08,HR,HR,57959,0.0,1866,15,59840,4058165,3360840.0
2021-W08,HU,HU,257195,0.0,35853,0,293048,9769526,8060478.0
2021-W08,IE,IE,106266,0.0,8626,0,114892,4964440,3762805.0
2021-W08,IS,IS,3866,0.0,2105,0,5971,364134,282770.0
2021-W08,IT,IT,735383,0.0,64479,52,799914,59641488,50208329.0
2021-W08,ITC1,IT,73418,0.0,3557,0,76975,59641488,3671695.0
2021-W08,ITC2,IT,1110,0.0,502,0,1612,59641488,105478.0
2021-W08,ITC3,IT,19945,0.0,1092,0,21037,59641488,1319939.0
2021-W08,ITC4,IT,87264,0.0,5792,0,93056,59641488,8401504.0
2021-W08,ITF1,IT,18273,0.0,1983,0,20256,59641488,1101145.0
2021-W08,ITF2,IT,4041,0.0,769,0,4810,59641488,259104.0
2021-W08,ITF3,IT,75968,0.0,7542,0,83510,59641488,4705645.0
2021-W08,ITF4,IT,69185,0.0,4920,0,74105,59641488,3323846.0
2021-W08,ITF5,IT,11640,0.0,577,0,12217,59641488,472505.0
2021-W08,ITF6,IT,14414,0.0,2721,0,17135,59641488,1590449.0
2021-W08,ITG1,IT,62335,0.0,6289,0,68624,59641488,4060763.0
2021-W08,ITG2,IT,11192,0.0,2344,0,13536,59641488,1393810.0
2021-W08,ITH1,IT,7914,0.0,66,0,7980,59641488,432245.0
2021-W08,ITH2,IT,5378,0.0,1851,0,7229,59641488,451813.0
2021-W08,ITH3,IT,47328,0.0,4662,0,51990,59641488,4105614.0
2021-W08,ITH4,IT,19343,0.0,1181,0,20524,59641488,1031961.0
2021-W08,ITH5,IT,52427,0.0,7072,0,59499,59641488,3768739.0
2021-W08,ITI1,IT,47661,0.0,4465,0,52126,59641488,3144823.0
2021-W08,ITI2,IT,8505,0.0,219,0,8724,59641488,740527.0
2021-W08,ITI3,IT,22462,0.0,1081,0,23543,59641488,1284174.0
2021-W08,ITI4,IT,75580,0.0,5846,0,81426,59641488,4842550.0
2021-W08,LI,LI,412,0.0,372,0,784,38747,31907.0
2021-W08,LT,LT,42623,0.0,5631,0,48254,2794090,2295269.0
2021-W08,LT01,LT,5980,0.0,720,0,6700,2794090,664811.0
2021-W08,LT02,LT,36643,0.0,4911,0,41554,2794090,1630458.0
2021-W08,LU,LU,3829,0.0,2977,0,6806,626108,506569.0
2021-W08,LV,LV,16322,0.0,225,0,16547,1907675,1548218.0
2021-W08,MT,MT,13540,0.0,6047,0,19587,514564,432616.0
2021-W08,NL,NL,0,0.0,0,318753,318753,17407585,14070340.0
2021-W08,NO,NO,36970,0.0,61882,0,98852,5367580,4248972.0
2021-W08,PL,PL,354230,0.0,253894,0,608124,37958138,31044901.0
2021-W08,PL21,PL,29081,0.0,22171,0,51252,37958138,2725922.0
2021-W08,PL22,PL,40710,0.0,23581,0,64291,37958138,3705960.0
2021-W08,PL41,PL,32498,0.0,22244,0,54742,37958138,2803093.0
2021-W08,PL42,PL,16370,0.0,11471,0,27841,37958138,1381726.0
2021-W08,PL43,PL,7743,0.0,6038,0,13781,37958138,819729.0
2021-W08,PL51,PL,30483,0.0,22407,0,52890,37958138,2371693.0
2021-W08,PL52,PL,9690,0.0,5662,0,15352,37958138,786355.0
2021-W08,PL61,PL,16239,0.0,12399,0,28638,37958138,1679966.0
2021-W08,PL62,PL,13242,0.0,7772,0,21014,37958138,1141615.0
2021-W08,PL63,PL,24495,0.0,15825,0,40320,37958138,1856577.0
2021-W08,PL71,PL,22620,0.0,17532,0,40152,37958138,2026852.0
2021-W08,PL72,PL,10141,0.0,7279,0,17420,37958138,1016552.0
2021-W08,PL81,PL,19385,0.0,15203,0,34588,37958138,1719530.0
2021-W08,PL82,PL,13810,0.0,16771,0,30581,37958138,1701879.0
2021-W08,PL84,PL,13269,0.0,8908,0,22177,37958138,945809.0
2021-W08,PL92X,PL,54454,0.0,38631,0,93085,37958138,
2021-W08,PT,PT,174222,0.0,18781,2,193005,10295909,8578859.0
2021-W08,PTCSR01,PT,12003,0.0,1647,0,13650,10295909,
2021-W08,PTCSR02,PT,8434,0.0,1063,0,9497,10295909,
2021-W08,PTCSR04,PT,38143,0.0,3069,1,41213,10295909,
2021-W08,PTCSR05,PT,48885,0.0,6615,0,55500,10295909,
2021-W08,PTCSR06,PT,2255,0.0,2155,0,4410,10295909,
2021-W08,PTCSR07,PT,64429,0.0,4213,1,68643,10295909,
2021-W08,RO,RO,111802,0.0,40190,0,151992,19328838,15684219.0
2021-W08,SE,SE,98054,0.0,51031,0,149085,10327589,8147081.0
2021-W08,SE11,SE,17849,0.0,7765,0,25614,10327589,1855822.0
2021-W08,SE12,SE,21477,0.0,5835,0,27312,10327589,1362792.0
2021-W08,SE21,SE,10517,0.0,6888,0,17405,10327589,687126.0
2021-W08,SE22,SE,10986,0.0,10664,0,21650,10327589,1207724.0
2021-W08,SE23,SE,15458,0.0,9163,0,24621,10327589,1625707.0
2021-W08,SE31,SE,10720,0.0,6165,0,16885,10327589,686596.0
2021-W08,SE32,SE,5535,0.0,1923,0,7458,10327589,300294.0
2021-W08,SE33,SE,5512,0.0,2614,0,8126,10327589,421020.0
2021-W08,SI,SI,27607,0.0,935,0,28542,2095861,1724466.0
2021-W08,SK,SK,39458,0.0,38077,0,77535,5457873,4437897.0
2021-W08,UNK,FR,181,0.0,27,0,208,67320216,
2021-W09,AT,AT,149124,0.0,14232,0,163356,8901064,7358443.0
2021-W09,BE,BE,137093,0.0,30577,0,167670,11522440,9202196.0
2021-W09,BG,BG,63510,0.0,12677,0,76187,6951482,5761802.0
2021-W09,CY,CY,14772,0.0,5861,0,20633,888005,717452.0
2021-W09,CZ,CZ,160423,0.0,22940,0,183363,10693939,8694474.0
2021-W09,DE,DE,1123710,0.0,382021,0,1505731,83166711,69488809.0
2021-W09,DK,DK,110419,0.0,19326,0,129745,5822763,4666625.0
2021-W09,EE,EE,27836,0.0,9893,0,37729,1328976,1071932.0
2021-W09,EL,EL,151144,0.0,52462,0,203606,10718565,8864187.0
2021-W09,ES,ES,770006,1062.0,128604,0,898610,47332614,39006858.0
2021-W09,FI,FI,109208,0.0,3253,0,112461,5525292,4476235.0
2021-W09,FI19,FI,28873,0.0,100,0,28973,5525292,1115634.0
2021-W09,FI1B,FI,27737,0.0,2735,0,30472,5525292,1358542.0
2021-W09,FI1C,FI,25150,0.0,344,0,25494,5525292,947446.0
2021-W09,FI1D,FI,26728,0.0,71,0,26799,5525292,1030639.0
2021-W09,FI20,FI,682,0.0,2,0,684,5525292,23974.0
2021-W09,FR,FR,944042,0.0,332399,0,1276441,67320216,52780048.0
2021-W09,FR1,FR,183120,0.0,50639,0,233759,67320216,
2021-W09,FRB,FR,31110,0.0,15822,0,46932,67320216,
2021-W09,FRC,FR,38938,0.0,18360,0,57298,67320216,
2021-W09,FRD,FR,41795,0.0,17775,0,59570,67320216,
2021-W09,FRE,FR,109000,0.0,5808,0,114808,67320216,
2021-W09,FRF,FR,90030,0.0,28070,0,118100,67320216,
2021-W09,FRG,FR,37847,0.0,18943,0,56790,67320216,
2021-W09,FRH,FR,42853,0.0,21802,0,64655,67320216,
2021-W09,FRI,FR,78932,0.0,39567,0,118499,67320216,
2021-W09,FRJ,FR,79935,0.0,37780,0,117715,67320216,
2021-W09,FRK,FR,112010,0.0,39248,0,151258,67320216,
2021-W09,FRL,FR,83327,0.0,31240,0,114567,67320216,
2021-W09,FRM,FR,7117,0.0,3309,0,10426,67320216,
2021-W09,FRY1,FR,800,0.0,603,0,1403,67320216,323171.0
2021-W09,FRY2,FR,1068,0.0,666,0,1734,67320216,290362.0
2021-W09,FRY3,FR,1331,0.0,455,0,1786,67320216,178463.0
2021-W09,FRY4,FR,3821,0.0,3330,0,7151,67320216,625167.0
2021-W09,FRY5,FR,784,0.0,792,0,1576,67320216,137751.0
2021-W09,HR,HR,50333,0.0,3673,117,54123,4058165,3360840.0
2021-W09,HU,HU,316840,0.0,49693,0,366533,9769526,8060478.0
2021-W09,IE,IE,76010,0.0,7577,0,83587,4964440,3762805.0
2021-W09,IS,IS,8230,0.0,48,0,8278,364134,282770.0
2021-W09,IT,IT,896443,0.0,253486,0,1149929,59641488,50208329.0
2021-W09,ITC1,IT,77661,0.0,12839,0,90500,59641488,3671695.0
2021-W09,ITC2,IT,797,0.0,630,0,1427,59641488,105478.0
2021-W09,ITC3,IT,22475,0.0,4385,0,26860,59641488,1319939.0
2021-W09,ITC4,IT,121919,0.0,35959,0,157878,59641488,8401504.0
2021-W09,ITF1,IT,25434,0.0,4543,0,29977,59641488,1101145.0
2021-W09,ITF2,IT,5785,0.0,1143,0,6928,59641488,259104.0
2021-W09,ITF3,IT,60963,0.0,37144,0,98107,59641488,4705645.0
2021-W09,ITF4,IT,89714,0.0,10565,0,100279,59641488,3323846.0
2021-W09,ITF5,IT,5999,0.0,3026,0,9025,59641488,472505.0
2021-W09,ITF6,IT,29853,0.0,4437,0,34290,59641488,1590449.0
2021-W09,ITG1,IT,75887,0.0,20088,0,95975,59641488,4060763.0
2021-W09,ITG2,IT,13202,0.0,8537,0,21739,59641488,1393810.0
2021-W09,ITH1,IT,9275,0.0,984,0,10259,59641488,432245.0
2021-W09,ITH2,IT,6622,0.0,2843,0,9465,59641488,451813.0
2021-W09,ITH3,IT,54131,0.0,19328,0,73459,59641488,4105614.0
2021-W09,ITH4,IT,19104,0.0,4868,0,23972,59641488,1031961.0
2021-W09,ITH5,IT,80865,0.0,17249,0,98114,59641488,3768739.0
2021-W09,ITI1,IT,53358,0.0,26229,0,79587,59641488,3144823.0
2021-W09,ITI2,IT,21280,0.0,2464,0,23744,59641488,740527.0
2021-W09,ITI3,IT,32696,0.0,6576,0,39272,59641488,1284174.0
2021-W09,ITI4,IT,89423,0.0,29645,0,119068,59641488,4842550.0
2021-W09,LI,LI,528,0.0,1,0,529,38747,31907.0
2021-W09,LT,LT,45166,0.0,12595,0,57761,2794090,2295269.0
2021-W09,LT01,LT,3052,0.0,3330,0,6382,2794090,664811.0
2021-W09,LT02,LT,42114,0.0,9265,0,51379,2794090,1630458.0
2021-W09,LU,LU,5493,0.0,3424,0,8917,626108,506569.0
2021-W09,LV,LV,18520,0.0,977,0,19497,1907675,1548218.0
2021-W09,MT,MT,8901,0.0,3914,0,12815,514564,432616.0
2021-W09,NL,NL,0,0.0,0,301662,301662,17407585,14070340.0
2021-W09,NO,NO,59190,0.0,46418,0,105608,5367580,4248972.0
2021-W09,PL,PL,384630,0.0,241425,0,626055,37958138,31044901.0
2021-W09,PL21,PL,29867,0.0,19827,0,49694,37958138,2725922.0
2021-W09,PL22,PL,44519,0.0,23969,0,68488,37958138,3705960.0
2021-W09,PL41,PL,41898,0.0,19800,0,61698,37958138,2803093.0
2021-W09,PL42,PL,14079,0.0,10914,0,24993,37958138,1381726.0
2021-W09,PL43,PL,8111,0.0,6530,0,14641,37958138,819729.0
2021-W09,PL51,PL,32203,0.0,19895,0,52098,37958138,2371693.0
2021-W09,PL52,PL,9484,0.0,5641,0,15125,37958138,786355.0
2021-W09,PL61,PL,19607,0.0,12955,0,32562,37958138,1679966.0
2021-W09,PL62,PL,15525,0.0,8440,0,23965,37958138,1141615.0
2021-W09,PL63,PL,30698,0.0,16110,0,46808,37958138,1856577.0
2021-W09,PL71,PL,21113,0.0,16356,0,37469,37958138,2026852.0
2021-W09,PL72,PL,10405,0.0,7548,0,17953,37958138,1016552.0
2021-W09,PL81,PL,21705,0.0,15400,0,37105,37958138,1719530.0
2021-W09,PL82,PL,13752,0.0,14135,0,27887,37958138,1701879.0
2021-W09,PL84,PL,12496,0.0,8043,0,20539,37958138,945809.0
2021-W09,PL92X,PL,59168,0.0,35862,0,95030,37958138,
2021-W09,PT,PT,136989,0.0,31552,2,168543,10295909,8578859.0
2021-W09,PTCSR01,PT,10407,0.0,2825,0,13232,10295909,
2021-W09,PTCSR02,PT,4598,0.0,548,0,5146,10295909,
2021-W09,PTCSR04,PT,28296,0.0,5807,1,34104,10295909,
2021-W09,PTCSR05,PT,44589,0.0,12665,1,57255,10295909,
2021-W09,PTCSR06,PT,1431,0.0,3116,0,4547,10295909,
2021-W09,PTCSR07,PT,47613,0.0,6551,0,54164,10295909,
2021-W09,RO,RO,262212,0.0,35732,0,297944,19328838,15684219.0
2021-W09,SE,SE,146259,0.0,37268,0,183527,10327589,8147081.0
2021-W09,SE11,SE,25290,0.0,4872,0,30162,10327589,1855822.0
2021-W09,SE12,SE,30701,0.0,5256,0,35957,10327589,1362792.0
2021-W09,SE21,SE,15387,0.0,3646,0,19033,10327589,687126.0
2021-W09,SE22,SE,18101,0.0,7614,0,25715,10327589,1207724.0
2021-W09,SE23,SE,28629,0.0,7403,0,36032,10327589,1625707.0
2021-W09,SE31,SE,12860,0.0,3874,0,16734,10327589,686596.0
2021-W09,SE32,SE,7812,0.0,1535,0,9347,10327589,300294.0
2021-W09,SE33,SE,7479,0.0,3060,0,10539,10327589,421020.0
2021-W09,SI,SI,22229,0.0,11575,0,33804,2095861,1724466.0
2021-W09,SK,SK,56935,0.0,46143,0,103078,5457873,4437897.0
2021-W09,UNK,FR,224,0.0,129,0,353,67320216,
2021-W10,AT,AT,220192,0.0,29807,0,249999,8901064,7358443.0
2021-W10,BE,BE,142651,0.0,43808,0,186459,11522440,9202196.0
2021-W10,BG,BG,41887,0.0,8361,0,50248,6951482,5761802.0
2021-W10,CY,CY,20399,0.0,4035,0,24434,888005,717452.0
2021-W10,CZ,CZ,216976,0.0,36964,0,253940,10693939,8694474.0
2021-W10,DE,DE,1387897,0.0,389867,0,1777764,83166711,69488809.0
2021-W10,DK,DK,46469,0.0,55375,0,101844,5822763,4666625.0
2021-W10,EE,EE,36362,0.0,8718,0,45080,1328976,1071932.0
2021-W10,EL,EL,151321,0.0,40766,0,192087,10718565,8864187.0
2021-W10,ES,ES,604763,1039.0,309644,0,914407,47332614,39006858.0
2021-W10,FI,FI,121361,0.0,857,0,122218,5525292,4476235.0
2021-W10,FI19,FI,32368,0.0,94,0,32462,5525292,1115634.0
2021-W10,FI1B,FI,34710,0.0,480,0,35190,5525292,1358542.0
2021-W10,FI1C,FI,28020,0.0,215,0,28235,5525292,947446.0
2021-W10,FI1D,FI,25516,0.0,64,0,25580,5525292,1030639.0
2021-W10,FI20,FI,692,0.0,2,0,694,5525292,23974.0
2021-W10,FR,FR,1249570,0.0,284775,0,1534345,67320216,52780048.0
2021-W10,FR1,FR,203156,0.0,39489,0,242645,67320216,
2021-W10,FRB,FR,41711,0.0,15276,0,56987,67320216,
2021-W10,FRC,FR,50390,0.0,14548,0,64938,67320216,
2021-W10,FRD,FR,69468,0.0,11656,0,81124,67320216,
2021-W10,FRE,FR,144958,0.0,17920,0,162878,67320216,
2021-W10,FRF,FR,116987,0.0,25867,0,142854,67320216,
2021-W10,FRG,FR,61885,0.0,17368,0,79253,67320216,
2021-W10,FRH,FR,65666,0.0,15392,0,81058,67320216,
2021-W10,FRI,FR,120704,0.0,30415,0,151119,67320216,
2021-W10,FRJ,FR,106916,0.0,30394,0,137310,67320216,
2021-W10,FRK,FR,142957,0.0,34129,0,177086,67320216,
2021-W10,FRL,FR,107700,0.0,25119,0,132819,67320216,
2021-W10,FRM,FR,8138,0.0,3178,0,11316,67320216,
2021-W10,FRY1,FR,948,0.0,701,0,1649,67320216,323171.0
2021-W10,FRY2,FR,1648,0.0,504,0,2152,67320216,290362.0
2021-W10,FRY3,FR,1521,0.0,427,0,1948,67320216,178463.0
2021-W10,FRY4,FR,3815,0.0,3840,0,7655,67320216,625167.0
2021-W10,FRY5,FR,830,0.0,344,0,1174,67320216,137751.0
2021-W10,HR,HR,50031,0.0,9632,248,59911,4058165,3360840.0
2021-W10,HU,HU,336221,0.0,88621,0,424842,9769526,8060478.0
2021-W10,IE,IE,76091,0.0,11642,0,87733,4964440,3762805.0
2021-W10,IS,IS,4835,0.0,171,0,5006,364134,282770.0
2021-W10,IT,IT,926964,0.0,351045,0,1278009,59641488,50208329.0
2021-W10,ITC1,IT,72214,0.0,17686,0,89900,59641488,3671695.0
2021-W10,ITC2,IT,1533,0.0,842,0,2375,59641488,105478.0
2021-W10,ITC3,IT,23597,0.0,10903,0,34500,59641488,1319939.0
2021-W10,ITC4,IT,155861,0.0,50993,0,206854,59641488,8401504.0
2021-W10,ITF1,IT,25508,0.0,7334,0,32842,59641488,1101145.0
2021-W10,ITF2,IT,7174,0.0,1951,0,9125,59641488,259104.0
2021-W10,ITF3,IT,59987,0.0,38166,0,98153,59641488,4705645.0
2021-W10,ITF4,IT,65837,0.0,16979,0,82816,59641488,3323846.0
2021-W10,ITF5,IT,5349,0.0,5624,0,10973,59641488,472505.0
2021-W10,ITF6,IT,31842,0.0,6899,0,38741,59641488,1590449.0
2021-W10,ITG1,IT,69401,0.0,20837,0,90238,59641488,4060763.0
2021-W10,ITG2,IT,24489,0.0,5583,0,30072,59641488,1393810.0
2021-W10,ITH1,IT,8007,0.0,1663,3,9673,59641488,432245.0
2021-W10,ITH2,IT,7185,0.0,3747,0,10932,59641488,451813.0
2021-W10,ITH3,IT,86615,0.0,32093,0,118708,59641488,4105614.0
2021-W10,ITH4,IT,11491,0.0,11271,0,22762,59641488,1031961.0
2021-W10,ITH5,IT,69142,0.0,33751,0,102893,59641488,3768739.0
2021-W10,ITI1,IT,53207,0.0,29094,0,82301,59641488,3144823.0
2021-W10,ITI2,IT,13940,0.0,5692,0,19632,59641488,740527.0
2021-W10,ITI3,IT,27238,0.0,10204,0,37442,59641488,1284174.0
2021-W10,ITI4,IT,107347,0.0,39673,0,147020,59641488,4842550.0
2021-W10,LI,LI,647,0.0,1,0,648,38747,31907.0
2021-W10,LT,LT,43098,0.0,13240,0,56338,2794090,2295269.0
2021-W10,LT01,LT,2732,0.0,4094,0,6826,2794090,664811.0
2021-W10,LT02,LT,40366,0.0,9146,0,49512,2794090,1630458.0
2021-W10,LU,LU,10890,0.0,1452,0,12342,626108,506569.0
2021-W10,LV,LV,14870,0.0,113,0,14983,1907675,1548218.0
2021-W10,MT,MT,10643,0.0,4895,0,15538,514564,432616.0
2021-W10,NL,NL,0,0.0,0,290267,290267,17407585,14070340.0
2021-W10,NO,NO,51616,0.0,46090,0,97706,5367580,4248972.0
2021-W10,PL,PL,361590,0.0,170714,0,532304,37958138,31044901.0
2021-W10,PL21,PL,31642,0.0,14763,0,46405,37958138,2725922.0
2021-W10,PL22,PL,37829,0.0,19935,0,57764,37958138,3705960.0
2021-W10,PL41,PL,29377,0.0,14329,0,43706,37958138,2803093.0
2021-W10,PL42,PL,15235,0.0,8338,0,23573,37958138,1381726.0
2021-W10,PL43,PL,9307,0.0,3678,0,12985,37958138,819729.0
2021-W10,PL51,PL,31913,0.0,11992,0,43905,37958138,2371693.0
2021-W10,PL52,PL,7874,0.0,4883,0,12757,37958138,786355.0
2021-W10,PL61,PL,18141,0.0,7767,0,25908,37958138,1679966.0
2021-W10,PL62,PL,13842,0.0,6073,0,19915,37958138,1141615.0
2021-W10,PL63,PL,22556,0.0,11788,0,34344,37958138,1856577.0
2021-W10,PL71,PL,21863,0.0,11667,0,33530,37958138,2026852.0
2021-W10,PL72,PL,10197,0.0,5475,0,15672,37958138,1016552.0
2021-W10,PL81,PL,19965,0.0,10025,0,29990,37958138,1719530.0
2021-W10,PL82,PL,17132,0.0,7585,0,24717,37958138,1701879.0
2021-W10,PL84,PL,12421,0.0,6042,0,18463,37958138,945809.0
2021-W10,PL92X,PL,62296,0.0,26374,0,88670,37958138,
2021-W10,PT,PT,91187,0.0,49055,0,140242,10295909,8578859.0
2021-W10,PTCSR01,PT,5784,0.0,1668,0,7452,10295909,
2021-W10,PTCSR02,PT,5044,0.0,1531,0,6575,10295909,
2021-W10,PTCSR04,PT,17405,0.0,13436,0,30841,10295909,
2021-W10,PTCSR05,PT,32733,0.0,16371,0,49104,10295909,
2021-W10,PTCSR06,PT,4881,0.0,2400,0,7281,10295909,
2021-W10,PTCSR07,PT,25063,0.0,13636,0,38699,10295909,
2021-W10,RO,RO,272465,0.0,60947,0,333412,19328838,15684219.0
2021-W10,SE,SE,177002,0.0,39452,0,216454,10327589,8147081.0
2021-W10,SE11,SE,31130,0.0,6057,0,37187,10327589,1855822.0
2021-W10,SE12,SE,28313,0.0,11039,0,39352,10327589,1362792.0
2021-W10,SE21,SE,16575,0.0,3821,0,20396,10327589,687126.0
2021-W10,SE22,SE,27670,0.0,4685,0,32355,10327589,1207724.0
2021-W10,SE23,SE,35945,0.0,5942,0,41887,10327589,1625707.0
2021-W10,SE31,SE,16381,0.0,3847,0,20228,10327589,686596.0
2021-W10,SE32,SE,8913,0.0,1689,0,10602,10327589,300294.0
2021-W10,SE33,SE,12075,0.0,2369,0,14444,10327589,421020.0
2021-W10,SI,SI,30151,0.0,20894,0,51045,2095861,1724466.0
2021-W10,SK,SK,75033,0.0,37477,0,112510,5457873,4437897.0
2021-W10,UNK,FR,172,0.0,120,0,292,67320216,
2021-W11,AT,AT,184075,0.0,45844,0,229919,8901064,7358443.0
2021-W11,BE,BE,228679,0.0,53224,0,281903,11522440,9202196.0
2021-W11,BG,BG,17219,0.0,12807,0,30026,6951482,5761802.0
2021-W11,CY,CY,3443,0.0,4332,0,7775,888005,717452.0
2021-W11,CZ,CZ,195849,0.0,58811,0,254660,10693939,8694474.0
2021-W11,DE,DE,989866,0.0,454122,0,1443988,83166711,69488809.0
2021-W11,DK,DK,50734,0.0,57433,0,108167,5822763,4666625.0
2021-W11,EE,EE,32916,0.0,4351,0,37267,1328976,1071932.0
2021-W11,EL,EL,99172,0.0,51819,0,150991,10718565,8864187.0
2021-W11,ES,ES,249288,862.0,435309,0,684597,47332614,39006858.0
2021-W11,FI,FI,124940,0.0,1103,0,126043,5525292,4476235.0
2021-W11,FI19,FI,31920,0.0,93,0,32013,5525292,1115634.0
2021-W11,FI1B,FI,35756,0.0,332,0,36088,5525292,1358542.0
2021-W11,FI1C,FI,27781,0.0,557,0,28338,5525292,947446.0
2021-W11,FI1D,FI,28614,0.0,116,0,28730,5525292,1030639.0
2021-W11,FI20,FI,812,0.0,2,0,814,5525292,23974.0
2021-W11,FR,FR,1029701,0.0,189355,0,1219056,67320216,52780048.0
2021-W11,FR1,FR,173752,0.0,14648,0,188400,67320216,
2021-W11,FRB,FR,31168,0.0,10620,0,41788,67320216,
2021-W11,FRC,FR,47165,0.0,4689,0,51854,67320216,
2021-W11,FRD,FR,54914,0.0,5515,0,60429,67320216,
2021-W11,FRE,FR,115314,0.0,18958,0,134272,67320216,
2021-W11,FRF,FR,95113,0.0,18218,0,113331,67320216,
2021-W11,FRG,FR,51299,0.0,11040,0,62339,67320216,
2021-W11,FRH,FR,50660,0.0,16321,0,66981,67320216,
2021-W11,FRI,FR,96282,0.0,19256,0,115538,67320216,
2021-W11,FRJ,FR,82626,0.0,20406,0,103032,67320216,
2021-W11,FRK,FR,119912,0.0,25519,0,145431,67320216,
2021-W11,FRL,FR,93023,0.0,17231,0,110254,67320216,
2021-W11,FRM,FR,8199,0.0,2687,0,10886,67320216,
2021-W11,FRY1,FR,1218,0.0,506,0,1724,67320216,323171.0
2021-W11,FRY2,FR,1932,0.0,314,0,2246,67320216,290362.0
2021-W11,FRY3,FR,1484,0.0,553,0,2037,67320216,178463.0
2021-W11,FRY4,FR,4416,0.0,3371,0,7787,67320216,625167.0
2021-W11,FRY5,FR,888,0.0,912,0,1800,67320216,137751.0
2021-W11,HR,HR,50932,0.0,12652,167,63751,4058165,3360840.0
2021-W11,HU,HU,245659,0.0,79877,0,325536,9769526,8060478.0
2021-W11,IE,IE,43070,0.0,19906,0,62976,4964440,3762805.0
2021-W11,IS,IS,3765,0.0,2179,0,5944,364134,282770.0
2021-W11,IT,IT,618669,0.0,483435,0,1102104,59641488,50208329.0
2021-W11,ITC1,IT,32502,0.0,45507,0,78009,59641488,3671695.0
2021-W11,ITC2,IT,1448,0.0,529,0,1977,59641488,105478.0
2021-W11,ITC3,IT,14592,0.0,17169,0,31761,59641488,1319939.0
2021-W11,ITC4,IT,129235,0.0,67220,0,196455,59641488,8401504.0
2021-W11,ITF1,IT,14585,0.0,13521,0,28106,59641488,1101145.0
2021-W11,ITF2,IT,4340,0.0,3901,0,8241,59641488,259104.0
2021-W11,ITF3,IT,47854,0.0,31781,0,79635,59641488,4705645.0
2021-W11,ITF4,IT,22690,0.0,36164,0,58854,59641488,3323846.0
2021-W11,ITF5,IT,1685,0.0,9970,0,11655,59641488,472505.0
2021-W11,ITF6,IT,16083,0.0,13067,0,29150,59641488,1590449.0
2021-W11,ITG1,IT,64528,0.0,37973,0,102501,59641488,4060763.0
2021-W11,ITG2,IT,25680,0.0,10447,0,36127,59641488,1393810.0
2021-W11,ITH1,IT,3203,0.0,4540,1,7744,59641488,432245.0
2021-W11,ITH2,IT,6125,0.0,4223,0,10348,59641488,451813.0
2021-W11,ITH3,IT,59789,0.0,34145,0,93934,59641488,4105614.0
2021-W11,ITH4,IT,9468,0.0,12955,0,22423,59641488,1031961.0
2021-W11,ITH5,IT,44022,0.0,48023,0,92045,59641488,3768739.0
2021-W11,ITI1,IT,33268,0.0,20371,0,53639,59641488,3144823.0
2021-W11,ITI2,IT,12099,0.0,6781,0,18880,59641488,740527.0
2021-W11,ITI3,IT,5171,0.0,22299,0,27470,59641488,1284174.0
2021-W11,ITI4,IT,70302,0.0,42835,0,113137,59641488,4842550.0
2021-W11,LI,LI,54,0.0,515,0,569,38747,31907.0
2021-W11,LT,LT,14493,0.0,12475,0,26968,2794090,2295269.0
2021-W11,LT01,LT,0,0.0,0,0,0,2794090,664811.0
2021-W11,LT02,LT,14493,0.0,12475,0,26968,2794090,1630458.0
2021-W11,LU,LU,12902,0.0,2300,0,15202,626108,506569.0
2021-W11,LV,LV,4541,0.0,838,0,5379,1907675,1548218.0
2021-W11,MT,MT,13702,0.0,5732,0,19434,514564,432616.0
2021-W11,NL,NL,0,0.0,0,207240,207240,17407585,14070340.0
2021-W11,NO,NO,56525,0.0,4962,0,61487,5367580,4248972.0
2021-W11,PL,PL,311380,0.0,175179,2,486561,37958138,31044901.0
