year_week,country,WeekValue
2021-W02,Spain,34.74348575
2021-W03,Spain,33.79276708
2021-W04,Spain,24.19262118
2021-W05,Spain,15.76291561
2021-W06,Spain,9.923390244
2021-W07,Spain,7.468423358
2021-W08,Spain,6.397280319
2021-W09,Spain,5.767693286
2021-W10,Spain,5.541633513
2021-W11,Spain,5.446561646
2021-W12,Spain,4.586689423
2021-W13,Spain,1.9373533859999998
