year_week,country,WeekValue
2020-W22,Portugal,3583.0
2020-W23,Portugal,3063.0
2020-W24,Portugal,2879.0
2020-W25,Portugal,2956.0
2020-W26,Portugal,3087.0
2020-W27,Portugal,3481.0
2020-W28,Portugal,3415.0
2020-W29,Portugal,3231.0
2020-W30,Portugal,2996.0
2020-W31,Portugal,2756.0
2020-W32,Portugal,2623.0
2020-W33,Portugal,2457.0
2020-W34,Portugal,2289.0
2020-W35,Portugal,2273.0
2020-W36,Portugal,2408.0
2020-W37,Portugal,2866.0
2020-W38,Portugal,3390.0
2020-W39,Portugal,4097.0
2020-W40,Portugal,4700.0
2020-W41,Portugal,5483.0
2020-W42,Portugal,6856.0
2020-W43,Portugal,9495.0
2020-W44,Portugal,13028.0
2020-W45,Portugal,16670.0
2020-W46,Portugal,19498.0
2020-W47,Portugal,21391.0
2020-W48,Portugal,22567.0
2020-W49,Portugal,23077.0
2020-W50,Portugal,22746.0
2020-W51,Portugal,21844.0
2020-W52,Portugal,20510.0
2020-W53,Portugal,20341.0
2021-W01,Portugal,23833.0
2021-W02,Portugal,30736.0
2021-W03,Portugal,39397.0
2021-W04,Portugal,45925.0
2021-W05,Portugal,45642.0
2021-W06,Portugal,38719.0
2021-W07,Portugal,27422.0
2021-W08,Portugal,18463.0
2021-W09,Portugal,12112.0
2021-W10,Portugal,7986.0
2021-W11,Portugal,5933.0
2021-W12,Portugal,4841.0
2021-W13,Portugal,3845.0
2020-W18,Slovakia,177.0
2020-W19,Slovakia,198.0
2020-W20,Slovakia,133.0
2020-W21,Slovakia,85.0
2020-W22,Slovakia,44.0
2020-W23,Slovakia,17.0
2020-W24,Slovakia,11.0
2020-W25,Slovakia,12.0
2020-W26,Slovakia,43.0
2020-W27,Slovakia,39.0
2020-W28,Slovakia,48.0
2020-W29,Slovakia,54.0
2020-W30,Slovakia,85.0
2020-W31,Slovakia,83.0
2020-W32,Slovakia,125.0
2020-W33,Slovakia,232.0
2020-W34,Slovakia,270.0
2020-W35,Slovakia,308.0
2020-W36,Slovakia,472.0
2020-W37,Slovakia,615.0
2020-W38,Slovakia,617.0
2020-W39,Slovakia,886.0
2020-W40,Slovakia,1385.0
2020-W41,Slovakia,1966.0
2020-W42,Slovakia,2954.0
2020-W43,Slovakia,5153.0
2020-W44,Slovakia,8555.0
2020-W45,Slovakia,10101.0
2020-W46,Slovakia,10531.0
2020-W47,Slovakia,10594.0
2020-W48,Slovakia,10443.0
2020-W49,Slovakia,11721.0
2020-W50,Slovakia,13419.0
2020-W51,Slovakia,15066.0
2020-W52,Slovakia,16038.0
2020-W53,Slovakia,18460.0
2021-W01,Slovakia,20265.0
2021-W02,Slovakia,21447.0
2021-W03,Slovakia,21881.0
2021-W04,Slovakia,22947.0
2021-W05,Slovakia,23648.0
2021-W06,Slovakia,24666.0
2021-W07,Slovakia,25295.0
2021-W08,Slovakia,25913.0
2021-W09,Slovakia,26212.0
2021-W10,Slovakia,25388.0
2021-W11,Slovakia,24181.0
2021-W12,Slovakia,22676.0
2021-W13,Slovakia,19495.0
2020-W11,Slovenia,137.0
2020-W12,Slovenia,309.0
2020-W13,Slovenia,596.0
2020-W14,Slovenia,777.0
2020-W15,Slovenia,735.0
2020-W16,Slovenia,670.0
2020-W17,Slovenia,570.0
2020-W18,Slovenia,466.0
2020-W19,Slovenia,348.0
2020-W20,Slovenia,234.0
2020-W21,Slovenia,150.0
2020-W22,Slovenia,60.0
2020-W23,Slovenia,37.0
2020-W24,Slovenia,41.0
2020-W25,Slovenia,47.0
2020-W26,Slovenia,48.0
2020-W27,Slovenia,55.0
2020-W28,Slovenia,100.0
2020-W29,Slovenia,125.0
2020-W30,Slovenia,150.0
2020-W31,Slovenia,148.0
2020-W32,Slovenia,158.0
2020-W33,Slovenia,140.0
2020-W34,Slovenia,122.0
2020-W35,Slovenia,146.0
2020-W36,Slovenia,171.0
2020-W37,Slovenia,203.0
2020-W38,Slovenia,415.0
2020-W39,Slovenia,481.0
2020-W40,Slovenia,616.0
2020-W41,Slovenia,916.0
2020-W42,Slovenia,1539.0
2020-W43,Slovenia,2644.0
2020-W44,Slovenia,4658.0
2020-W45,Slovenia,7073.0
2020-W46,Slovenia,8400.0
2020-W47,Slovenia,8774.0
2020-W48,Slovenia,9049.0
2020-W49,Slovenia,9029.0
2020-W50,Slovenia,9004.0
2020-W51,Slovenia,8709.0
2020-W52,Slovenia,8433.0
2020-W53,Slovenia,8131.0
2021-W01,Slovenia,8243.0
2021-W02,Slovenia,8627.0
2021-W03,Slovenia,8192.0
2021-W04,Slovenia,7762.0
2021-W05,Slovenia,6944.0
2021-W06,Slovenia,5850.0
2021-W07,Slovenia,4464.0
2021-W08,Slovenia,3814.0
2021-W09,Slovenia,3627.0
2021-W10,Slovenia,3277.0
2021-W11,Slovenia,3236.0
2021-W12,Slovenia,3498.0
2021-W13,Slovenia,3639.0
2020-W34,Spain,9339.0
2020-W35,Spain,29333.0
2020-W36,Spain,35274.0
2020-W37,Spain,41321.0
2020-W38,Spain,48752.0
2020-W39,Spain,54682.0
2020-W40,Spain,53874.0
2020-W41,Spain,53506.0
2020-W42,Spain,56553.0
2020-W43,Spain,68630.0
2020-W44,Spain,85459.0
2020-W45,Spain,99958.0
2020-W46,Spain,103844.0
2020-W47,Spain,96786.0
2020-W48,Spain,80517.0
2020-W49,Spain,67928.0
2020-W50,Spain,35771.0
2020-W51,Spain,57378.0
2020-W52,Spain,45003.0
2020-W53,Spain,47644.0
2021-W01,Spain,56793.0
2021-W02,Spain,91233.0
2021-W03,Spain,126601.0
2021-W04,Spain,153617.0
2021-W05,Spain,151259.0
2021-W06,Spain,124472.0
2021-W07,Spain,92520.0
2021-W08,Spain,53741.0
2021-W09,Spain,53884.0
2021-W10,Spain,45557.0
2021-W11,Spain,32942.0
2021-W12,Spain,23742.0
2020-W09,Sweden,4.0
2020-W10,Sweden,36.0
2020-W11,Sweden,114.0
2020-W12,Sweden,1316.0
2020-W13,Sweden,5253.0
2020-W14,Sweden,10194.0
2020-W15,Sweden,13677.0
2020-W16,Sweden,15592.0
2020-W17,Sweden,15779.0
2020-W18,Sweden,15568.0
2020-W19,Sweden,15174.0
2020-W20,Sweden,13466.0
2020-W21,Sweden,12322.0
2020-W22,Sweden,11851.0
2020-W23,Sweden,11078.0
2020-W24,Sweden,9879.0
2020-W25,Sweden,8550.0
2020-W26,Sweden,7419.0
2020-W27,Sweden,5733.0
2020-W28,Sweden,4063.0
2020-W29,Sweden,2753.0
2020-W30,Sweden,2152.0
2020-W31,Sweden,1927.0
2020-W32,Sweden,1545.0
2020-W33,Sweden,1496.0
2020-W34,Sweden,1447.0
2020-W35,Sweden,1203.0
2020-W36,Sweden,1018.0
2020-W37,Sweden,937.0
2020-W38,Sweden,1021.0
2020-W39,Sweden,1059.0
2020-W40,Sweden,1109.0
2020-W41,Sweden,1232.0
2020-W42,Sweden,1583.0
2020-W43,Sweden,2128.0
2020-W44,Sweden,3490.0
2020-W45,Sweden,5728.0
2020-W46,Sweden,8736.0
2020-W47,Sweden,11441.0
2020-W48,Sweden,13864.0
2020-W49,Sweden,14522.0
2020-W50,Sweden,15922.0
2020-W51,Sweden,17745.0
2020-W52,Sweden,19104.0
2020-W53,Sweden,20397.0
2021-W01,Sweden,20431.0
2021-W02,Sweden,18640.0
2021-W03,Sweden,15828.0
2021-W04,Sweden,13639.0
2021-W05,Sweden,11262.0
2021-W06,Sweden,9740.0
2021-W07,Sweden,9076.0
2021-W08,Sweden,9308.0
2021-W09,Sweden,9984.0
2021-W10,Sweden,10434.0
2021-W11,Sweden,11256.0
2021-W12,Sweden,11916.0
2021-W13,Sweden,12875.0
